Time,Indoor Temp,Weather Temp,CO2,Relative Humidity,Lighting,Rain,Sun,Wind,Sunlight(West),Sunlight(East),Sunlight(South),Sun Irradiance,Outdoor Temp,Outdoor Relative Humidity
1645,21.508,15.0,205.493,46.568,20.9213,0.0,617.28,1.382,76382.2,7684.1,13208.2,245.109,18.098,60.4747
1700,21.436,15.0,205.781,46.6747,20.6433,0.0,616.981,1.56467,67827.0,6773.76,10328.7,189.035,17.9173,60.8907
1715,21.3613,15.0,205.92,46.8347,20.7413,0.0,616.427,1.77333,50734.4,5153.79,7626.75,125.161,17.6773,61.608
1730,21.2613,15.0,205.835,47.0907,20.8227,0.0,614.955,1.622,2895.87,2652.16,2164.74,27.412,17.472,62.4133
1745,21.164,15.0,204.544,47.3227,19.6207,0.0,614.016,0.963333,1806.34,1397.76,1175.55,16.5447,17.2827,62.8773
1800,21.0627,15.0,206.037,47.6053,11.524,0.0,613.76,0.844,71.68,0.0,0.0,4.24067,17.1053,63.6533
1815,20.9653,14.2667,205.195,47.9627,11.5073,0.0,570.837,0.931333,0.0,0.0,0.0,-2.74267,16.9207,64.456
1830,20.844,14.0,206.091,48.2773,11.328,0.0,118.075,0.908667,0.0,0.0,0.0,-3.57733,16.7213,65.064
1845,20.7307,14.0,206.229,48.56,11.524,0.0,3.86,0.358,0.0,0.0,0.0,-3.512,16.4993,65.5947
1900,20.62,13.4667,205.92,48.728,11.328,0.0,0.782,0.114667,0.0,0.0,0.0,-3.38133,16.318,66.0533
1915,20.512,13.0,207.061,48.912,11.6053,0.0,0.65,0.106667,0.0,0.0,0.0,-3.57733,16.138,66.6827
1930,20.3933,13.0,205.813,49.1013,11.426,0.0,0.65,0.036,0.0,0.0,0.0,-3.57733,15.9873,66.9307
1945,20.278,13.0,207.115,49.1893,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,15.8333,67.1573
2000,20.172,13.0,206.848,49.1973,11.6867,0.0,0.65,0.036,0.0,0.0,0.0,-3.38133,15.6733,67.52
2015,20.0567,13.0,206.805,49.232,11.5407,0.0,0.694,0.124,0.0,0.0,0.0,-3.57733,15.54,68.0933
2030,19.9253,13.0,207.232,48.9893,11.6053,0.0,0.65,0.277333,0.0,0.0,0.0,-3.38133,15.404,68.9067
2045,19.812,13.0,206.624,48.9707,11.524,0.0,0.65,0.196667,0.0,0.0,0.0,-3.38133,15.272,69.2613
2100,19.692,12.8667,206.944,48.984,11.5407,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,15.1407,69.4133
2115,19.5873,12.4,207.147,48.9733,11.524,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.512,15.0093,69.4987
2130,19.46,12.0,206.784,48.6373,11.6053,0.0,0.65,0.127333,0.0,0.0,0.0,-3.57733,14.8713,69.504
2145,19.342,12.0,207.339,48.3307,11.524,0.0,0.65,0.0746667,0.0,0.0,0.0,-3.38133,14.75,69.24
2200,19.2353,11.3333,207.851,48.1013,11.524,0.0,0.65,0.0726667,0.0,0.0,0.0,-3.316,14.5993,69.008
2215,19.1,10.0,208.149,47.92,11.7847,0.0,0.65,0.052,0.0,0.0,0.0,-3.316,14.4087,68.7973
2230,18.9687,9.73333,210.069,47.344,11.6053,0.0,0.65,0.044,0.0,0.0,0.0,-3.18533,14.234,68.8453
2245,18.8733,9.0,210.432,47.6373,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,14.0847,68.7707
2300,18.7487,8.93333,210.656,47.6213,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.9373,68.7387
2315,18.6267,8.06667,210.72,46.968,11.6867,0.0,0.65,0.233333,0.0,0.0,0.0,-3.25067,13.77,68.896
2330,18.5293,8.0,210.603,47.0987,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,13.63,68.4053
2345,18.4027,8.0,210.848,46.7173,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,13.4147,68.0667
0,18.2813,8.0,211.104,46.272,11.5887,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,13.212,67.68
15,18.1533,8.0,211.211,46.168,11.866,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,13.0447,67.6347
30,18.0213,8.0,212.181,46.3547,11.524,0.0,0.694,0.0,0.0,0.0,0.0,-3.36867,12.864,68.024
45,17.8933,8.0,212.0,46.104,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,12.74,67.768
100,17.7953,8.0,211.947,46.0133,11.426,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,12.6067,67.4987
115,17.67,8.0,213.024,45.912,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,12.4273,67.216
130,17.5487,8.0,212.587,45.768,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,12.294,66.544
145,17.4327,7.06667,212.651,45.464,11.7847,0.0,0.65,0.113333,0.0,0.0,0.0,-3.25067,12.1653,65.6107
200,17.3387,7.0,211.659,45.2187,11.5073,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,12.0033,65.032
215,17.1967,7.0,210.379,45.2693,11.964,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,11.836,64.5467
230,17.072,6.26667,210.165,45.128,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,11.6933,64.2693
245,16.9487,6.0,209.621,44.968,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,11.5667,63.6053
300,16.8467,6.0,208.885,44.9173,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,11.4373,62.8187
315,16.726,6.0,208.747,44.7147,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,11.2773,62.4693
330,16.5987,6.0,207.456,44.6827,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,11.0967,62.2507
345,16.4673,6.0,207.008,44.5253,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,10.97,61.8213
400,16.3527,6.0,207.573,44.4773,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,10.876,61.5733
415,16.214,6.0,206.347,44.4373,11.768,0.0,0.65,0.0933333,0.0,0.0,0.0,-3.12,10.696,61.4933
430,16.1107,5.46667,206.091,44.3653,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,10.58,61.3627
445,16.0,5.0,206.325,44.3253,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,10.4827,61.1493
500,15.862,5.73333,205.653,44.3147,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,10.4233,60.824
515,15.756,6.0,205.803,44.288,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,10.3267,60.8773
530,15.6367,6.0,205.643,44.28,11.622,0.0,0.826,0.0,0.0,0.0,0.0,-3.12,10.16,61.0667
545,15.5093,6.0,206.347,44.2827,11.7033,0.0,4.65067,0.0,0.0,0.0,0.0,-3.12,9.98333,61.2773
600,15.392,6.0,207.392,44.28,11.5073,0.0,111.833,0.228,0.0,0.0,0.0,-3.12,9.94,61.248
615,15.294,5.46667,207.445,44.2827,11.7847,0.0,558.379,0.0,0.0,344.064,0.0,-1.02667,9.90933,61.192
630,15.19,5.0,207.531,44.2853,12.808,0.0,611.243,0.0,322.56,2881.54,1261.57,9.37133,9.834,61.2347
645,15.0973,5.0,207.808,44.2827,21.148,0.0,612.309,0.0,3834.88,20702.9,6967.3,37.7533,9.79667,61.3147
700,15.0,5.0,207.403,44.272,21.264,0.0,613.717,0.0493333,7175.17,38000.0,15050.8,74.9173,9.82,61.5253
715,14.916,5.0,207.947,44.2267,21.2473,0.0,615.189,0.189333,9024.51,49269.4,23553.4,117.205,9.91467,61.6267
730,14.8547,5.4,208.309,44.2427,20.9853,0.0,616.341,0.282,10771.5,58141.4,32763.9,166.331,10.028,61.568
745,14.8233,5.73333,208.672,44.3253,21.3267,0.0,617.835,0.0,12291.4,66125.8,42344.4,219.573,10.19,61.096
800,14.83,6.66667,209.013,44.424,21.4913,0.0,619.072,0.0413333,13566.6,71060.1,50820.4,271.499,10.4513,60.4453
815,14.8587,8.0,208.821,44.4693,21.148,0.0,620.139,0.0,14584.5,73632.4,58447.2,319.851,10.8173,60.2133
830,14.9367,8.73333,208.544,44.488,31.224,0.0,621.035,0.254,15487.0,74874.9,65697.1,368.811,11.1913,60.4853
845,15.0327,9.0,208.971,44.456,37.8893,0.0,621.163,0.350667,17021.6,74809.3,71565.3,415.936,11.604,60.9333
900,15.1393,9.0,208.928,44.3947,41.516,0.0,621.205,0.372,18054.5,75462.0,76584.3,460.885,12.0213,61.392
915,15.2927,10.0667,209.493,44.36,47.432,0.0,621.547,0.467333,16906.9,76748.1,81854.5,503.765,12.458,61.8773
930,15.464,11.2667,209.397,44.1733,51.736,0.0,621.973,0.160667,15509.5,74375.2,86829.7,543.552,12.9287,62.0853
945,15.6707,12.6,209.845,44.0053,51.6693,0.0,622.4,0.484667,14390.6,71142.1,91111.4,579.541,13.398,61.856
1000,15.9227,13.3333,209.781,43.832,60.416,0.0,622.741,1.05733,13344.1,65792.7,94934.4,615.36,13.8253,61.7013
1015,16.1753,14.0,209.781,43.7387,81.7413,0.0,623.04,0.958667,12420.4,57445.0,95442.3,645.909,14.2833,61.672
1030,16.424,14.5333,209.952,43.7333,81.4827,0.0,622.997,1.47733,11680.4,47625.6,95436.8,676.736,14.73,61.1787
1045,16.724,15.0,210.453,43.752,81.7413,0.0,622.699,1.452,10971.8,36177.2,95387.6,707.541,15.1693,60.432
1100,16.9613,15.0,210.859,43.7707,81.6427,0.0,622.443,2.028,10485.4,26393.3,95354.9,733.995,15.5953,60.2453
1115,17.2313,15.0,210.965,43.816,81.6613,0.0,622.4,2.02,10243.1,19923.6,95354.9,746.667,15.944,60.0373
1130,17.484,15.0,211.733,43.92,81.6613,0.0,622.187,2.04867,10250.2,16734.2,95344.0,756.736,16.312,60.2213
1145,17.7447,15.0,212.203,43.9893,81.6827,0.0,621.845,2.406,10614.8,14511.4,95223.8,771.797,16.6567,60.512
1200,18.0153,15.0,212.384,44.1227,88.0853,0.0,621.76,2.156,12204.7,12176.0,95191.0,774.784,16.974,60.7653
1215,18.292,15.0,212.384,44.176,90.3387,0.0,621.419,2.64067,15214.6,10979.3,95191.0,779.136,17.2327,61.144
1230,18.546,15.0,211.925,44.2853,81.5013,0.0,621.632,2.10133,19602.1,10714.5,95191.0,773.589,17.5573,60.7253
1245,18.7927,15.0,211.957,44.376,81.5813,0.0,621.76,1.922,26659.5,10049.5,95191.0,771.584,17.8987,60.464
1300,18.9967,15.0,211.84,44.3093,81.1627,0.0,621.717,2.272,36664.7,9275.39,95191.0,761.685,18.2307,59.7813
1315,19.23,15.0,211.307,44.3813,81.3413,0.0,621.163,2.64,48483.0,9017.34,94792.4,746.624,18.5387,58.832
1330,19.4493,15.0,210.464,44.6533,81.184,0.0,620.352,2.50533,61065.9,9275.39,90920.3,732.331,18.8593,58.4213
1345,19.6587,15.0,210.667,44.784,81.1813,0.0,619.84,2.738,70180.9,9354.24,85803.0,708.949,19.236,58.56
1400,19.8467,15.0,210.251,45.088,81.2427,0.0,619.669,2.68733,78105.3,9397.25,81109.0,682.752,19.5153,58.3947
1415,20.0373,15.0,209.664,45.4507,63.3147,0.0,619.285,2.524,84929.2,9519.1,76073.6,654.336,19.8027,57.88
1430,20.2107,15.0,209.067,45.856,50.9813,0.0,619.2,2.21467,85614.6,9519.1,68523.3,606.165,20.034,57.288
1445,20.3667,15.0,208.629,46.1733,50.4427,0.0,619.029,2.59067,88566.4,9712.64,62559.6,585.493,20.17,56.1573
1500,20.5007,15.0,209.355,46.496,41.256,0.0,618.688,3.09733,88528.2,9719.81,55672.8,548.971,20.1833,54.7787
1515,20.612,15.0,208.501,46.6933,40.1507,0.0,618.347,2.55467,86594.9,9232.38,48048.8,510.656,20.034,53.4827
1530,20.7027,15.0,206.912,46.4853,31.224,0.0,617.963,2.976,85950.5,8372.22,39987.9,464.32,19.8593,52.4267
1545,20.7467,15.0,206.763,45.9813,22.842,0.0,617.92,2.336,85551.8,7805.95,32101.7,419.371,19.6267,52.544
1600,20.7973,15.0,205.771,45.6027,20.742,0.0,617.92,2.448,82998.6,7476.22,25023.8,375.488,19.4107,52.7947
1615,20.804,15.0,206.059,45.3867,20.984,0.0,617.664,2.234,81259.2,7160.83,19092.8,322.187,19.1507,52.4
1630,20.808,15.0,204.117,45.064,20.5793,0.0,617.28,2.252,72562.0,6680.58,14419.3,264.043,18.8853,52.9867
1645,20.7547,15.0,203.403,45.0853,20.904,0.0,617.109,2.33333,67646.8,6336.51,11481.1,215.595,18.6693,53.6533
1700,20.7147,15.0,203.221,45.3173,20.7407,0.0,616.64,2.186,60416.0,5827.58,9368.58,173.125,18.4633,54.2827
1715,20.6627,15.0,202.56,45.5573,20.6607,0.0,616.341,2.188,46484.5,4594.69,7189.5,119.069,18.2353,55.1893
1730,20.5747,15.0,202.283,45.768,20.922,0.0,615.147,1.60667,3856.38,2300.93,2329.6,31.1627,18.008,55.5547
1745,20.5133,15.0,202.976,45.976,20.1407,0.0,614.4,1.02733,2487.3,1290.24,1483.78,18.6933,17.8093,56.3173
1800,20.43,15.0,203.189,46.352,11.426,0.0,613.931,1.38733,250.88,0.0,0.0,4.45,17.6353,57.8533
1815,20.3293,15.0,202.645,46.9973,11.866,0.0,538.005,1.17333,0.0,0.0,0.0,-2.31267,17.4607,60.28
1830,20.2373,15.0,202.784,47.552,11.4427,0.0,149.411,0.287333,0.0,0.0,0.0,-3.44667,17.304,61.3787
1845,20.166,15.0,203.317,48.128,11.524,0.0,5.22067,0.41,0.0,0.0,0.0,-3.64267,17.1513,62.1067
1900,20.0807,15.0,203.296,48.5227,11.622,0.0,0.782,0.0,0.0,0.0,0.0,-3.512,16.98,62.6507
1915,19.9993,15.0,203.168,48.7547,11.5887,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.8487,62.912
1930,19.9007,15.0,203.915,48.968,11.6053,0.0,0.694,0.0933333,0.0,0.0,0.0,-3.44667,16.6807,62.8693
1945,19.8167,15.0,203.968,49.0773,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,16.532,62.7893
2000,19.732,15.0,203.776,49.2347,11.5073,0.0,0.694,0.0,0.0,0.0,0.0,-3.44667,16.3867,62.9733
2015,19.6387,15.0,205.632,49.3653,11.7033,0.0,0.65,0.116,0.0,0.0,0.0,-3.708,16.2753,63.0373
2030,19.554,15.0,205.237,49.088,11.524,0.0,0.65,0.904667,0.0,0.0,0.0,-3.38133,16.144,62.8747
2045,19.4633,15.0,204.512,48.6773,11.524,0.0,0.65,1.21533,0.0,0.0,0.0,-3.57733,15.9653,60.936
2100,19.35,15.0,205.397,48.3333,11.524,0.0,0.65,0.609333,0.0,0.0,0.0,-3.38133,15.746,60.1547
2115,19.2593,15.0,206.464,48.1173,11.7033,0.0,0.65,0.158,0.0,0.0,0.0,-3.38133,15.546,60.2187
2130,19.162,15.0,206.699,48.0,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,15.364,60.336
2145,19.046,15.0,206.517,47.8933,11.622,0.0,0.65,0.0986667,0.0,0.0,0.0,-3.38133,15.1487,60.6667
2200,18.954,15.0,207.467,47.8213,11.6053,0.0,0.65,0.168667,0.0,0.0,0.0,-3.38133,14.9427,61.0987
2215,18.8467,15.0,207.808,47.9173,11.7847,0.0,0.65,0.108667,0.0,0.0,0.0,-3.25067,14.7953,61.4773
2230,18.7407,15.0,207.744,47.9253,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,14.696,61.6667
2245,18.6447,15.0,208.107,47.5653,11.6053,0.0,0.65,0.139333,0.0,0.0,0.0,-3.25067,14.5747,61.7653
2300,18.5533,15.0,207.84,47.2747,11.6867,0.0,0.65,0.308667,0.0,0.0,0.0,-3.316,14.468,61.912
2315,18.4487,15.0,208.256,47.512,11.6053,0.0,0.65,0.0746667,0.0,0.0,0.0,-3.316,14.322,61.84
2330,18.336,15.0,208.907,47.5413,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,14.184,62.2853
2345,18.2307,15.0,208.523,47.5227,11.7847,0.0,0.65,0.0906667,0.0,0.0,0.0,-3.25067,14.046,62.664
0,18.1367,15.0,208.107,47.6267,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,13.9547,62.8453
15,18.0273,15.0,208.181,47.3493,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.8393,62.9493
30,17.912,15.0,207.797,47.2507,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.6747,63.3387
45,17.8267,15.0,207.541,47.0373,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,13.536,63.512
100,17.73,15.0,208.032,47.28,11.866,0.0,0.65,0.259333,0.0,0.0,0.0,-3.12,13.412,63.9253
115,17.6147,15.0,208.309,47.1307,11.5073,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.25,64.3147
130,17.522,15.0,208.416,47.0053,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,13.0887,64.6
145,17.4207,15.0,209.76,46.8293,11.6053,0.0,0.65,0.0746667,0.0,0.0,0.0,-3.12,12.914,64.744
200,17.3353,15.0,209.867,46.9333,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,12.7713,64.928
215,17.2207,15.0,210.432,46.9733,11.3447,0.0,0.65,0.0493333,0.0,0.0,0.0,-3.18533,12.6493,65.0453
230,17.1087,15.0,210.741,46.368,11.622,0.0,0.65,0.325333,0.0,0.0,0.0,-3.12,12.56,64.88
245,17.0033,15.0,211.104,46.5947,11.768,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,12.3647,65.1867
300,16.9047,15.0,210.709,46.68,11.7847,0.0,0.65,0.332,0.0,0.0,0.0,-3.18533,12.1907,65.528
315,16.8193,15.0,211.893,46.68,11.4427,0.0,0.65,0.129333,0.0,0.0,0.0,-3.12,12.07,65.6533
330,16.7153,15.0,211.179,46.8613,11.6867,0.0,0.65,0.861333,0.0,0.0,0.0,-3.18533,11.9433,65.8667
345,16.5953,15.0,210.069,46.9227,11.524,0.0,0.65,0.524,0.0,0.0,0.0,-3.18533,11.846,66.088
400,16.4847,15.0,209.557,46.8827,11.6053,0.0,0.65,0.655333,0.0,0.0,0.0,-3.25067,11.7327,66.3627
415,16.3653,15.0,209.077,46.5227,11.6053,0.0,0.65,0.290667,0.0,0.0,0.0,-3.042,11.6447,66.088
430,16.2653,15.0,208.085,46.2027,11.7033,0.0,0.65,0.268667,0.0,0.0,0.0,-3.12,11.61,65.9893
445,16.1733,15.0,206.837,46.3147,11.5073,0.0,0.65,0.119333,0.0,0.0,0.0,-3.18533,11.55,65.952
500,16.0647,15.0,207.019,46.072,11.7033,0.0,0.65,0.036,0.0,0.0,0.0,-3.12,11.478,66.072
515,15.962,15.0,206.229,45.464,11.7033,0.0,0.65,0.83,0.0,0.0,0.0,-3.12,11.4633,66.736
530,15.8787,15.0,205.792,46.0533,11.768,0.0,0.914,0.0,0.0,0.0,0.0,-3.25067,11.4407,65.8907
545,15.78,15.0,205.984,46.048,11.524,0.0,5.00133,0.106667,0.0,0.0,0.0,-3.12,11.35,66.1333
600,15.6987,15.0,205.739,45.9467,11.6053,0.0,145.669,0.0,0.0,0.0,0.0,-3.10733,11.2587,66.2373
615,15.6027,15.0,206.187,45.7573,11.6867,0.0,589.803,0.0,0.0,329.728,0.0,-0.922667,11.168,66.2667
630,15.5007,15.0,205.963,45.7893,14.2713,0.0,611.883,0.0,802.816,3333.12,1290.24,10.5553,11.0673,66.3413
645,15.43,15.0,207.243,45.9573,20.8233,0.0,613.333,0.0,6114.3,36126.7,10328.4,49.5333,10.9833,66.24
700,15.3713,15.0,207.499,46.0907,21.066,0.0,615.424,0.0,9031.68,50727.6,18883.9,89.1253,10.9873,65.768
715,15.3433,15.0,207.477,46.2613,20.9853,0.0,616.981,0.0,10256.7,58613.8,27145.6,132.357,11.114,65.2347
730,15.3007,15.0,207.595,46.3653,21.166,0.0,617.963,0.148,11531.6,64501.1,35601.1,183.205,11.2873,64.2427
745,15.2947,15.0,207.712,46.6747,21.1487,0.0,618.901,0.452,12619.8,69585.6,43997.9,234.069,11.5767,63.3787
800,15.3207,15.0,208.053,46.7973,21.3447,0.0,619.243,1.41067,13581.7,71887.5,51093.5,281.493,11.94,63.0133
815,15.3673,15.0,208.363,46.656,22.6293,0.0,619.669,1.40667,14482.8,73490.4,58190.5,331.712,12.3293,62.9787
830,15.4533,15.0,207.349,46.6747,31.3053,0.0,620.181,1.52333,15351.1,74653.7,65140.1,381.845,12.7533,63.0533
845,15.5667,15.0,207.712,46.744,40.1347,0.0,620.651,1.534,16871.4,74869.4,71224.0,429.867,13.218,62.912
900,15.7193,15.0,207.381,46.4907,41.6773,0.0,621.248,1.78467,17723.4,76363.1,77015.7,477.205,13.7633,62.672
915,15.912,15.0,207.072,46.0,50.8747,0.0,621.803,1.64733,16398.3,77310.6,82474.3,521.323,14.3407,62.0533
930,16.1507,15.0,206.923,45.7627,51.6533,0.0,622.272,1.91667,14963.4,74528.1,87212.0,561.003,14.9293,61.2187
945,16.404,15.0,206.453,45.6293,51.6533,0.0,622.571,1.74533,13774.8,71071.1,91373.6,596.779,15.5713,60.4507
1000,16.7087,15.0,206.229,45.5253,62.5813,0.0,622.613,2.32267,12656.0,64741.4,94475.6,625.728,16.246,59.28
1015,17.0047,15.0,205.589,45.48,81.5627,0.0,623.637,2.17733,11623.8,56890.7,95518.7,662.464,16.936,57.7653
1030,17.3027,15.0,205.355,45.432,81.9413,0.0,623.893,1.88533,10893.3,46981.1,95518.7,693.973,17.5153,57.1387
1045,17.6147,15.0,204.821,45.488,81.7227,0.0,624.192,2.11267,10314.8,35005.8,95529.6,716.501,18.14,55.9973
1100,17.9253,15.0,204.533,45.4133,81.664,0.0,624.235,2.174,9899.01,25017.0,95518.7,738.389,18.73,54.912
1115,18.2773,15.0,203.477,45.2747,81.2613,0.0,624.235,2.01667,9633.79,18791.8,95518.7,761.344,19.308,54.1093
1130,18.634,15.0,203.339,45.144,81.504,0.0,624.021,1.95867,9504.77,15587.3,95529.6,764.416,19.8513,52.68
1145,18.9313,15.0,203.627,45.0,81.5813,0.0,624.533,1.82667,10177.9,13637.6,95627.9,773.973,20.4247,51.5893
1200,19.278,15.0,203.595,44.8667,81.1627,0.0,624.491,2.14333,11767.8,11474.3,95606.1,777.216,21.008,50.472
1215,19.6307,15.0,203.275,44.624,81.424,0.0,624.32,1.888,14411.8,10350.6,95529.6,772.053,21.5,49.6027
1230,19.9507,15.0,203.115,44.4587,81.4213,0.0,624.277,2.61267,19128.3,10479.3,95573.3,778.965,22.0267,48.104
1245,20.2887,15.0,203.104,44.192,81.3413,0.0,623.979,2.526,26449.2,9784.32,95513.3,777.984,22.48,46.8907
1300,20.5953,15.0,203.104,43.728,81.0027,0.0,623.637,3.25067,36855.8,9160.7,95518.7,768.853,22.8667,46.2933
1315,20.8707,15.0,202.987,43.2667,81.1013,0.0,622.912,2.578,48818.9,8960.0,93940.4,751.744,23.2827,45.048
1330,21.1547,15.0,203.317,43.3387,80.9227,0.0,622.528,2.63733,62029.8,9210.88,89784.3,739.499,23.764,44.2
1345,21.4453,15.0,203.488,42.96,80.7813,0.0,622.229,3.47333,71346.9,9282.56,84839.1,715.051,24.1453,43.6
1400,21.7227,15.0,203.125,42.176,77.0987,0.0,621.803,3.378,79467.9,9325.57,80188.8,689.237,24.584,42.5733
1415,21.984,15.0,203.115,41.7627,51.064,0.0,621.76,3.32133,86286.3,9411.58,75052.4,660.715,24.9333,42.2987
1430,22.2307,15.0,202.752,41.2307,51.1733,0.0,621.333,3.186,88675.7,9511.94,68760.9,627.392,25.288,41.3987
1445,22.44,15.0,203.531,41.028,45.0413,0.0,621.077,3.138,82946.7,9060.35,57428.7,551.125,25.532,40.8213
1500,22.6267,15.0,202.805,40.648,41.516,0.0,620.992,2.464,88495.4,9741.31,54351.2,551.211,25.712,40.4613
1515,22.8093,15.0,205.152,41.6613,39.9387,0.0,620.48,3.866,86851.6,9361.41,47084.9,511.573,25.7133,39.7267
1530,22.96,15.0,206.699,41.964,31.1267,0.0,619.541,4.32533,86087.0,8494.08,38775.5,466.24,25.4933,39.8867
1545,23.088,15.0,205.12,41.4907,24.9253,0.0,619.2,3.69667,85677.4,7942.14,31154.2,421.141,25.232,39.6107
1600,23.168,15.0,204.363,42.064,20.822,0.0,619.2,3.942,83006.8,7669.76,24307.0,377.131,24.9213,39.4973
1615,23.2293,15.0,204.16,41.6293,20.8233,0.0,618.731,3.72133,82690.0,7454.72,18914.0,327.36,24.612,39.1707
1630,23.2533,15.0,203.413,41.064,20.904,0.0,618.603,2.726,76671.7,7146.5,14899.9,277.056,24.3627,39.292
1645,23.292,15.0,203.403,40.972,20.742,0.0,618.56,3.29,70320.1,6616.06,11874.3,220.512,24.092,39.868
1700,23.2853,15.0,203.008,40.8467,21.002,0.0,618.219,2.31933,63217.7,6293.5,10306.6,180.037,23.8507,40.2107
1715,23.2373,15.0,202.827,40.9213,20.6427,0.0,618.005,2.818,41916.4,4666.37,7418.88,113.149,23.6573,36.5533
1730,23.232,15.0,202.283,40.4413,20.8233,0.0,617.323,2.176,5074.94,2580.48,3211.26,35.044,23.5613,34.8293
1745,23.2107,15.0,202.421,40.064,20.8233,0.0,616.896,2.26,4379.65,2630.66,2953.22,28.7947,23.4107,33.4947
1800,23.168,15.0,201.824,39.6947,14.416,0.0,616.64,1.93,2508.8,1419.26,1584.13,13.6667,23.244,33.444
1815,23.124,15.0,201.707,39.4147,11.6053,0.0,616.469,1.706,430.08,0.0,0.0,-0.949333,23.0533,33.3893
1830,23.0693,15.0,201.867,39.1667,11.426,0.0,261.873,1.34267,0.0,0.0,0.0,-3.96933,22.84,33.5227
1845,23.008,15.0,202.389,38.9827,11.2133,0.0,6.80333,0.994,0.0,0.0,0.0,-3.96933,22.588,33.4773
1900,22.9413,15.0,202.443,38.88,11.622,0.0,0.958,0.717333,0.0,0.0,0.0,-3.83867,22.272,33.5253
1915,22.88,15.0,202.176,38.7787,11.1653,0.0,0.65,0.67,0.0,0.0,0.0,-3.96933,21.976,33.684
1930,22.8147,15.0,202.453,38.848,11.2947,0.0,0.65,0.166,0.0,0.0,0.0,-3.904,21.7293,33.9613
1945,22.7533,15.0,202.677,38.96,11.5073,0.0,0.65,0.659333,0.0,0.0,0.0,-3.96933,21.4427,35.9227
2000,22.6707,15.0,203.616,39.6453,11.2467,0.0,0.65,1.32067,0.0,0.0,0.0,-4.03467,20.9693,43.7
2015,22.5813,15.0,203.157,40.972,11.524,0.0,0.65,1.39533,0.0,0.0,0.0,-3.83867,20.5407,47.6267
2030,22.5013,15.0,203.189,42.0267,11.8013,0.0,0.65,1.462,0.0,0.0,0.0,-3.77333,20.156,49.864
2045,22.4107,15.0,205.077,42.8187,11.4427,0.0,0.65,1.21333,0.0,0.0,0.0,-3.77333,19.7633,51.464
2100,22.296,15.0,204.512,43.344,11.6867,0.0,0.65,0.26,0.0,0.0,0.0,-3.904,19.4187,52.4693
2115,22.2107,15.0,204.405,43.6853,11.1653,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,19.0547,53.5707
2130,22.1053,15.0,205.355,43.9707,11.5073,0.0,0.65,0.246,0.0,0.0,0.0,-3.44667,18.76,54.4773
2145,22.0293,15.0,205.205,44.216,11.5887,0.0,0.65,0.427333,0.0,0.0,0.0,-3.708,18.55,55.2747
2200,21.916,15.0,204.075,44.512,11.426,0.0,0.65,0.134,0.0,0.0,0.0,-3.83867,18.362,55.952
