MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Time
-1,-1,0,-1,0,-1,-1,1,0,-1,1,0,1,0,69.5925
-1,-1,0,-1,0,-1,-1,1,0,-1,1,0,1,1,68.05
-1,-1,0,-1,0,-1,-1,1,0,-1,1,1,0,0,108.9075
-1,-1,0,-1,0,-1,-1,1,0,-1,1,1,0,1,95.53750000000001
-1,-1,0,-1,0,-1,-1,1,0,-1,1,1,1,0,69.57249999999999
-1,-1,0,-1,0,-1,-1,1,0,-1,1,1,1,1,70.6525
-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,0,0,131.18
-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,0,1,110.6775
-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,1,0,94.80250000000001
-1,-1,0,-1,0,-1,0,0,-1,-1,0,0,1,1,85.0975
-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,0,0,131.1325
-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,0,1,110.665
-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,1,0,94.845
-1,-1,0,-1,0,-1,0,0,-1,-1,0,1,1,1,85.10249999999999
-1,-1,0,-1,0,-1,0,0,-1,-1,1,0,0,0,138.84750000000003
-1,-1,0,-1,0,-1,0,0,-1,-1,1,0,0,1,116.96000000000001
-1,-1,0,-1,0,-1,0,0,-1,-1,1,0,1,0,95.28250000000001
-1,-1,0,-1,0,-1,0,0,-1,-1,1,0,1,1,87.96499999999999
-1,-1,0,-1,0,-1,0,0,-1,-1,1,1,0,0,138.88750000000002
-1,-1,0,-1,0,-1,0,0,-1,-1,1,1,0,1,116.9625
-1,-1,0,-1,0,-1,0,0,-1,-1,1,1,1,0,95.2175
-1,-1,0,-1,0,-1,0,0,-1,-1,1,1,1,1,87.945
-1,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0,112.06
-1,-1,0,-1,0,-1,0,0,0,-1,0,0,0,1,87.0225
-1,-1,0,-1,0,-1,0,0,0,-1,0,0,1,0,70.7
-1,-1,0,-1,0,-1,0,0,0,-1,0,0,1,1,61.135000000000005
-1,-1,0,-1,0,-1,0,0,0,-1,0,1,0,0,112.0625
-1,-1,0,-1,0,-1,0,0,0,-1,0,1,0,1,87.02000000000001
-1,-1,0,-1,0,-1,0,0,0,-1,0,1,1,0,70.7275
-1,-1,0,-1,0,-1,0,0,0,-1,0,1,1,1,61.160000000000004
-1,-1,0,-1,0,-1,0,0,0,-1,1,0,0,0,112.0
-1,-1,0,-1,0,-1,0,0,0,-1,1,0,0,1,87.1325
-1,-1,0,-1,0,-1,0,0,0,-1,1,0,1,0,70.67999999999999
-1,-1,0,-1,0,-1,0,0,0,-1,1,0,1,1,61.1075
-1,-1,0,-1,0,-1,0,0,0,-1,1,1,0,0,111.96000000000001
-1,-1,0,-1,0,-1,0,0,0,-1,1,1,0,1,87.0925
-1,-1,0,-1,0,-1,0,0,0,-1,1,1,1,0,70.715
-1,-1,0,-1,0,-1,0,0,0,-1,1,1,1,1,61.0925
-1,-1,0,-1,0,-1,0,1,-1,-1,0,0,0,0,135.4675
-1,-1,0,-1,0,-1,0,1,-1,-1,0,0,0,1,110.665
-1,-1,0,-1,0,-1,0,1,-1,-1,0,0,1,0,94.7925
-1,-1,0,-1,0,-1,0,1,-1,-1,0,0,1,1,85.10249999999999
-1,-1,0,-1,0,-1,0,1,-1,-1,0,1,0,0,135.4375
-1,-1,0,-1,0,-1,0,1,-1,-1,0,1,0,1,110.67249999999999
-1,-1,0,-1,0,-1,0,1,-1,-1,0,1,1,0,94.89250000000001
-1,-1,0,-1,0,-1,0,1,-1,-1,0,1,1,1,85.11
-1,-1,0,-1,0,-1,0,1,-1,-1,1,0,0,0,140.9375
-1,-1,0,-1,0,-1,0,1,-1,-1,1,0,0,1,116.965
-1,-1,0,-1,0,-1,0,1,-1,-1,1,0,1,0,95.2125
-1,-1,0,-1,0,-1,0,1,-1,-1,1,0,1,1,87.9675
-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,0,0,140.9325
-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,0,1,116.92
-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,1,0,95.19
-1,-1,0,-1,0,-1,0,1,-1,-1,1,1,1,1,88.04750000000001
-1,-1,0,-1,0,-1,0,1,0,-1,0,0,0,0,109.155
-1,-1,0,-1,0,-1,0,1,0,-1,0,0,0,1,84.38999999999999
-1,-1,0,-1,0,-1,0,1,0,-1,0,0,1,0,69.565
-1,-1,0,-1,0,-1,0,1,0,-1,0,0,1,1,61.144999999999996
-1,-1,0,-1,0,-1,0,1,0,-1,0,1,0,0,109.1275
-1,-1,0,-1,0,-1,0,1,0,-1,0,1,0,1,84.3725
-1,-1,0,-1,0,-1,0,1,0,-1,0,1,1,0,69.5425
-1,-1,0,-1,0,-1,0,1,0,-1,0,1,1,1,61.125
-1,-1,0,-1,0,-1,0,1,0,-1,1,0,0,0,109.185
-1,-1,0,-1,0,-1,0,1,0,-1,1,0,0,1,84.19
-1,-1,0,-1,0,-1,0,1,0,-1,1,0,1,0,69.64999999999999
-1,-1,0,-1,0,-1,0,1,0,-1,1,0,1,1,61.13
-1,-1,0,-1,0,-1,0,1,0,-1,1,1,0,0,109.2175
-1,-1,0,-1,0,-1,0,1,0,-1,1,1,0,1,84.18
-1,-1,0,-1,0,-1,0,1,0,-1,1,1,1,0,69.6
-1,-1,0,-1,0,-1,0,1,0,-1,1,1,1,1,61.12
-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,0,0,131.0825
-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,0,1,118.17000000000002
-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,1,0,85.61
-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,1,1,84.59
-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,0,0,131.0875
-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,0,1,119.80000000000001
-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,1,0,87.6325
-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,1,1,87.88
-1,-1,0,-1,0,0,-1,0,-1,-1,1,0,0,0,138.855
-1,-1,0,-1,0,0,-1,0,-1,-1,1,0,0,1,124.36250000000001
-1,-1,0,-1,0,0,-1,0,-1,-1,1,0,1,0,87.1375
-1,-1,0,-1,0,0,-1,0,-1,-1,1,0,1,1,84.805
-1,-1,0,-1,0,0,-1,0,-1,-1,1,1,0,0,138.82500000000002
-1,-1,0,-1,0,0,-1,0,-1,-1,1,1,0,1,126.1075
-1,-1,0,-1,0,0,-1,0,-1,-1,1,1,1,0,87.13999999999999
-1,-1,0,-1,0,0,-1,0,-1,-1,1,1,1,1,88.22250000000001
-1,-1,0,-1,0,0,-1,1,-1,-1,0,0,0,0,135.24
-1,-1,0,-1,0,0,-1,1,-1,-1,0,0,0,1,118.19749999999999
-1,-1,0,-1,0,0,-1,1,-1,-1,0,0,1,0,85.61000000000001
-1,-1,0,-1,0,0,-1,1,-1,-1,0,0,1,1,84.565
-1,-1,0,-1,0,0,-1,1,-1,-1,0,1,0,0,135.47000000000003
-1,-1,0,-1,0,0,-1,1,-1,-1,0,1,0,1,119.785
-1,-1,0,-1,0,0,-1,1,-1,-1,0,1,1,0,87.63499999999999
-1,-1,0,-1,0,0,-1,1,-1,-1,0,1,1,1,87.645
-1,-1,0,-1,0,0,-1,1,-1,-1,1,0,0,0,140.8775
-1,-1,0,-1,0,0,-1,1,-1,-1,1,0,0,1,124.36500000000001
-1,-1,0,-1,0,0,-1,1,-1,-1,1,0,1,0,87.1175
-1,-1,0,-1,0,0,-1,1,-1,-1,1,0,1,1,84.80000000000001
-1,-1,0,-1,0,0,-1,1,-1,-1,1,1,0,0,140.92
-1,-1,0,-1,0,0,-1,1,-1,-1,1,1,0,1,126.09
-1,-1,0,-1,0,0,-1,1,-1,-1,1,1,1,0,87.15
-1,-1,0,-1,0,0,-1,1,-1,-1,1,1,1,1,88.1575
-1,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,131.1375
-1,-1,0,-1,0,0,0,0,-1,-1,0,0,0,1,110.66
-1,-1,0,-1,0,0,0,0,-1,-1,0,0,1,0,85.6075
-1,-1,0,-1,0,0,0,0,-1,-1,0,0,1,1,76.72
-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,0,131.07500000000002
-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,1,110.67750000000001
-1,-1,0,-1,0,0,0,0,-1,-1,0,1,1,0,87.6075
-1,-1,0,-1,0,0,0,0,-1,-1,0,1,1,1,76.485
-1,-1,0,-1,0,0,0,0,-1,-1,1,0,0,0,138.805
-1,-1,0,-1,0,0,0,0,-1,-1,1,0,0,1,116.97
-1,-1,0,-1,0,0,0,0,-1,-1,1,0,1,0,87.155
-1,-1,0,-1,0,0,0,0,-1,-1,1,0,1,1,76.88749999999999
-1,-1,0,-1,0,0,0,0,-1,-1,1,1,0,0,138.79749999999999
-1,-1,0,-1,0,0,0,0,-1,-1,1,1,0,1,116.95
-1,-1,0,-1,0,0,0,0,-1,-1,1,1,1,0,87.12
-1,-1,0,-1,0,0,0,0,-1,-1,1,1,1,1,76.9125
-1,-1,0,-1,0,0,0,1,-1,-1,0,0,0,0,135.435
-1,-1,0,-1,0,0,0,1,-1,-1,0,0,0,1,110.66250000000001
-1,-1,0,-1,0,0,0,1,-1,-1,0,0,1,0,85.6225
-1,-1,0,-1,0,0,0,1,-1,-1,0,0,1,1,76.71
-1,-1,0,-1,0,0,0,1,-1,-1,0,1,0,0,135.49499999999998
-1,-1,0,-1,0,0,0,1,-1,-1,0,1,0,1,110.695
-1,-1,0,-1,0,0,0,1,-1,-1,0,1,1,0,87.6275
-1,-1,0,-1,0,0,0,1,-1,-1,0,1,1,1,76.71750000000002
-1,-1,0,-1,0,0,0,1,-1,-1,1,0,0,0,140.9525
-1,-1,0,-1,0,0,0,1,-1,-1,1,0,0,1,116.99000000000001
-1,-1,0,-1,0,0,0,1,-1,-1,1,0,1,0,87.15249999999999
-1,-1,0,-1,0,0,0,1,-1,-1,1,0,1,1,76.88
-1,-1,0,-1,0,0,0,1,-1,-1,1,1,0,0,141.04000000000002
-1,-1,0,-1,0,0,0,1,-1,-1,1,1,0,1,116.99499999999999
-1,-1,0,-1,0,0,0,1,-1,-1,1,1,1,0,87.125
-1,-1,0,-1,0,0,0,1,-1,-1,1,1,1,1,76.87
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,0,0,133.6625
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,0,1,93.875
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,1,0,118.79999999999998
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,1,1,93.44250000000001
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,1,0,0,131.0725
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,1,0,1,94.75999999999999
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,1,1,0,120.915
-1,-1,0,0,-1,-1,-1,0,-1,-1,0,1,1,1,96.55999999999999
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,0,0,0,133.55
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,0,0,1,93.88499999999999
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,0,1,0,121.2175
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,0,1,1,94.77
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,1,0,0,131.0625
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,1,0,1,96.33999999999999
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,1,1,0,123.055
-1,-1,0,0,-1,-1,-1,0,-1,-1,1,1,1,1,103.5875
-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,0,0,110.11749999999999
-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,0,1,67.77
-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,1,0,97.1975
-1,-1,0,0,-1,-1,-1,0,-1,0,0,0,1,1,68.83000000000001
-1,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,0,110.01
-1,-1,0,0,-1,-1,-1,0,-1,0,0,1,0,1,67.74
-1,-1,0,0,-1,-1,-1,0,-1,0,0,1,1,0,94.8775
-1,-1,0,0,-1,-1,-1,0,-1,0,0,1,1,1,68.845
-1,-1,0,0,-1,-1,-1,0,-1,0,1,0,0,0,110.04499999999999
-1,-1,0,0,-1,-1,-1,0,-1,0,1,0,0,1,67.74
-1,-1,0,0,-1,-1,-1,0,-1,0,1,0,1,0,98.54
-1,-1,0,0,-1,-1,-1,0,-1,0,1,0,1,1,77.8575
-1,-1,0,0,-1,-1,-1,0,-1,0,1,1,0,0,109.99
-1,-1,0,0,-1,-1,-1,0,-1,0,1,1,0,1,67.74249999999999
-1,-1,0,0,-1,-1,-1,0,-1,0,1,1,1,0,97.0025
-1,-1,0,0,-1,-1,-1,0,-1,0,1,1,1,1,78.055
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,0,0,140.64
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,0,1,93.85750000000002
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,1,0,119.07
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,1,1,93.45749999999998
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,1,0,0,142.4625
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,1,0,1,94.8175
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,1,1,0,120.9175
-1,-1,0,0,-1,-1,-1,1,-1,-1,0,1,1,1,96.565
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,0,0,0,140.79749999999999
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,0,0,1,93.91000000000001
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,0,1,0,121.1525
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,0,1,1,94.78750000000001
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,1,0,0,142.695
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,1,0,1,96.3275
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,1,1,0,123.06
-1,-1,0,0,-1,-1,-1,1,-1,-1,1,1,1,1,103.51249999999999
-1,-1,0,0,-1,-1,-1,1,-1,0,0,0,0,0,111.3425
-1,-1,0,0,-1,-1,-1,1,-1,0,0,0,0,1,67.755
-1,-1,0,0,-1,-1,-1,1,-1,0,0,0,1,0,94.7825
-1,-1,0,0,-1,-1,-1,1,-1,0,0,0,1,1,68.83250000000001
-1,-1,0,0,-1,-1,-1,1,-1,0,0,1,0,0,111.2925
-1,-1,0,0,-1,-1,-1,1,-1,0,0,1,0,1,67.7525
-1,-1,0,0,-1,-1,-1,1,-1,0,0,1,1,0,94.845
-1,-1,0,0,-1,-1,-1,1,-1,0,0,1,1,1,68.8075
-1,-1,0,0,-1,-1,-1,1,-1,0,1,0,0,0,111.4675
-1,-1,0,0,-1,-1,-1,1,-1,0,1,0,0,1,67.74749999999999
-1,-1,0,0,-1,-1,-1,1,-1,0,1,0,1,0,97.565
-1,-1,0,0,-1,-1,-1,1,-1,0,1,0,1,1,77.8775
-1,-1,0,0,-1,-1,-1,1,-1,0,1,1,0,0,111.345
-1,-1,0,0,-1,-1,-1,1,-1,0,1,1,0,1,67.7525
-1,-1,0,0,-1,-1,-1,1,-1,0,1,1,1,0,97.095
-1,-1,0,0,-1,-1,-1,1,-1,0,1,1,1,1,77.92
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,133.66
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,1,84.63499999999999
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1,0,119.03
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1,1,85.015
-1,-1,0,0,-1,-1,0,0,-1,-1,0,1,0,0,131.13250000000002
-1,-1,0,0,-1,-1,0,0,-1,-1,0,1,0,1,86.125
-1,-1,0,0,-1,-1,0,0,-1,-1,0,1,1,0,120.9575
-1,-1,0,0,-1,-1,0,0,-1,-1,0,1,1,1,84.75
-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,0,0,133.5775
-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,0,1,86.84
-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1,0,121.22749999999999
-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1,1,86.995
-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,0,0,130.9975
-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,0,1,87.2875
-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,1,0,123.03999999999999
-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,1,1,87.60249999999999
-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,0,0,140.56
-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,0,1,84.66250000000001
-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,1,0,119.09
-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,1,1,85.015
-1,-1,0,0,-1,-1,0,1,-1,-1,0,1,0,0,142.76500000000001
-1,-1,0,0,-1,-1,0,1,-1,-1,0,1,0,1,86.12
-1,-1,0,0,-1,-1,0,1,-1,-1,0,1,1,0,120.89
-1,-1,0,0,-1,-1,0,1,-1,-1,0,1,1,1,84.76500000000001
-1,-1,0,0,-1,-1,0,1,-1,-1,1,0,0,0,140.6275
-1,-1,0,0,-1,-1,0,1,-1,-1,1,0,0,1,86.82
-1,-1,0,0,-1,-1,0,1,-1,-1,1,0,1,0,121.24249999999999
-1,-1,0,0,-1,-1,0,1,-1,-1,1,0,1,1,86.985
-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,0,0,142.8475
-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,0,1,87.2575
-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,0,123.09
-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,1,87.59
-1,-1,0,0,-1,0,-1,0,-1,-1,0,0,0,0,133.6125
-1,-1,0,0,-1,0,-1,0,-1,-1,0,0,0,1,93.8825
-1,-1,0,0,-1,0,-1,0,-1,-1,0,0,1,0,110.9975
-1,-1,0,0,-1,0,-1,0,-1,-1,0,0,1,1,84.2875
-1,-1,0,0,-1,0,-1,0,-1,-1,0,1,0,0,131.0375
-1,-1,0,0,-1,0,-1,0,-1,-1,0,1,0,1,94.795
-1,-1,0,0,-1,0,-1,0,-1,-1,0,1,1,0,112.85999999999999
-1,-1,0,0,-1,0,-1,0,-1,-1,0,1,1,1,90.07249999999999
-1,-1,0,0,-1,0,-1,0,-1,-1,1,0,0,0,133.5825
-1,-1,0,0,-1,0,-1,0,-1,-1,1,0,0,1,93.8925
-1,-1,0,0,-1,0,-1,0,-1,-1,1,0,1,0,111.08250000000001
-1,-1,0,0,-1,0,-1,0,-1,-1,1,0,1,1,84.2925
-1,-1,0,0,-1,0,-1,0,-1,-1,1,1,0,0,131.10500000000002
-1,-1,0,0,-1,0,-1,0,-1,-1,1,1,0,1,96.35249999999999
-1,-1,0,0,-1,0,-1,0,-1,-1,1,1,1,0,112.7975
-1,-1,0,0,-1,0,-1,0,-1,-1,1,1,1,1,90.065
-1,-1,0,0,-1,0,-1,0,-1,0,0,0,0,0,110.05499999999999
-1,-1,0,0,-1,0,-1,0,-1,0,0,0,0,1,67.78
-1,-1,0,0,-1,0,-1,0,-1,0,0,0,1,0,90.78
-1,-1,0,0,-1,0,-1,0,-1,0,0,0,1,1,61.085
-1,-1,0,0,-1,0,-1,0,-1,0,0,1,0,0,109.93749999999999
-1,-1,0,0,-1,0,-1,0,-1,0,0,1,0,1,67.7175
-1,-1,0,0,-1,0,-1,0,-1,0,0,1,1,0,88.0275
-1,-1,0,0,-1,0,-1,0,-1,0,0,1,1,1,61.0475
-1,-1,0,0,-1,0,-1,0,-1,0,1,0,0,0,110.005
-1,-1,0,0,-1,0,-1,0,-1,0,1,0,0,1,67.74
-1,-1,0,0,-1,0,-1,0,-1,0,1,0,1,0,90.7775
-1,-1,0,0,-1,0,-1,0,-1,0,1,0,1,1,60.7625
-1,-1,0,0,-1,0,-1,0,-1,0,1,1,0,0,110.07249999999999
-1,-1,0,0,-1,0,-1,0,-1,0,1,1,0,1,67.7175
-1,-1,0,0,-1,0,-1,0,-1,0,1,1,1,0,87.97
-1,-1,0,0,-1,0,-1,0,-1,0,1,1,1,1,61.074999999999996
-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,0,0,140.665
-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,0,1,93.875
-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,1,0,111.0775
-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,1,1,84.3025
-1,-1,0,0,-1,0,-1,1,-1,-1,0,1,0,0,142.7175
-1,-1,0,0,-1,0,-1,1,-1,-1,0,1,0,1,94.7475
-1,-1,0,0,-1,0,-1,1,-1,-1,0,1,1,0,112.745
-1,-1,0,0,-1,0,-1,1,-1,-1,0,1,1,1,90.07
-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,0,0,140.7175
-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,0,1,93.89750000000001
-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,1,0,111.09750000000001
-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,1,1,84.29
-1,-1,0,0,-1,0,-1,1,-1,-1,1,1,0,0,142.6925
-1,-1,0,0,-1,0,-1,1,-1,-1,1,1,0,1,96.37500000000001
-1,-1,0,0,-1,0,-1,1,-1,-1,1,1,1,0,112.7625
-1,-1,0,0,-1,0,-1,1,-1,-1,1,1,1,1,90.1175
-1,-1,0,0,-1,0,-1,1,-1,0,0,0,0,0,111.47
-1,-1,0,0,-1,0,-1,1,-1,0,0,0,0,1,67.745
-1,-1,0,0,-1,0,-1,1,-1,0,0,0,1,0,87.52000000000001
-1,-1,0,0,-1,0,-1,1,-1,0,0,0,1,1,61.082499999999996
-1,-1,0,0,-1,0,-1,1,-1,0,0,1,0,0,111.34
-1,-1,0,0,-1,0,-1,1,-1,0,0,1,0,1,67.74249999999999
-1,-1,0,0,-1,0,-1,1,-1,0,0,1,1,0,87.9675
-1,-1,0,0,-1,0,-1,1,-1,0,0,1,1,1,61.05
-1,-1,0,0,-1,0,-1,1,-1,0,1,0,0,0,111.39
-1,-1,0,0,-1,0,-1,1,-1,0,1,0,0,1,67.73
-1,-1,0,0,-1,0,-1,1,-1,0,1,0,1,0,87.5825
-1,-1,0,0,-1,0,-1,1,-1,0,1,0,1,1,61.04
-1,-1,0,0,-1,0,-1,1,-1,0,1,1,0,0,111.4725
-1,-1,0,0,-1,0,-1,1,-1,0,1,1,0,1,67.73
-1,-1,0,0,-1,0,-1,1,-1,0,1,1,1,0,88.0
-1,-1,0,0,-1,0,-1,1,-1,0,1,1,1,1,61.042500000000004
-1,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,133.515
-1,-1,0,0,-1,0,0,0,-1,-1,0,0,0,1,84.645
-1,-1,0,0,-1,0,0,0,-1,-1,0,0,1,0,111.025
-1,-1,0,0,-1,0,0,0,-1,-1,0,0,1,1,76.6425
-1,-1,0,0,-1,0,0,0,-1,-1,0,1,0,0,131.04250000000002
-1,-1,0,0,-1,0,0,0,-1,-1,0,1,0,1,86.11749999999999
-1,-1,0,0,-1,0,0,0,-1,-1,0,1,1,0,112.8025
-1,-1,0,0,-1,0,0,0,-1,-1,0,1,1,1,76.73
-1,-1,0,0,-1,0,0,0,-1,-1,1,0,0,0,133.55499999999998
-1,-1,0,0,-1,0,0,0,-1,-1,1,0,0,1,86.845
-1,-1,0,0,-1,0,0,0,-1,-1,1,0,1,0,111.05250000000001
-1,-1,0,0,-1,0,0,0,-1,-1,1,0,1,1,76.64999999999999
-1,-1,0,0,-1,0,0,0,-1,-1,1,1,0,0,131.0925
-1,-1,0,0,-1,0,0,0,-1,-1,1,1,0,1,87.265
-1,-1,0,0,-1,0,0,0,-1,-1,1,1,1,0,112.84
-1,-1,0,0,-1,0,0,0,-1,-1,1,1,1,1,76.7375
-1,-1,0,0,-1,0,0,1,-1,-1,0,0,0,0,140.925
-1,-1,0,0,-1,0,0,1,-1,-1,0,0,0,1,84.64500000000001
-1,-1,0,0,-1,0,0,1,-1,-1,0,0,1,0,111.045
-1,-1,0,0,-1,0,0,1,-1,-1,0,0,1,1,76.6325
-1,-1,0,0,-1,0,0,1,-1,-1,0,1,0,0,142.7875
-1,-1,0,0,-1,0,0,1,-1,-1,0,1,0,1,86.11250000000001
-1,-1,0,0,-1,0,0,1,-1,-1,0,1,1,0,112.83
-1,-1,0,0,-1,0,0,1,-1,-1,0,1,1,1,76.73
-1,-1,0,0,-1,0,0,1,-1,-1,1,0,0,0,140.7375
-1,-1,0,0,-1,0,0,1,-1,-1,1,0,0,1,86.83250000000001
-1,-1,0,0,-1,0,0,1,-1,-1,1,0,1,0,111.05250000000001
-1,-1,0,0,-1,0,0,1,-1,-1,1,0,1,1,76.64
-1,-1,0,0,-1,0,0,1,-1,-1,1,1,0,0,142.905
-1,-1,0,0,-1,0,0,1,-1,-1,1,1,0,1,87.28
-1,-1,0,0,-1,0,0,1,-1,-1,1,1,1,0,112.795
-1,-1,0,0,-1,0,0,1,-1,-1,1,1,1,1,76.75250000000001
-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,163.58499999999998
-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,1,124.85749999999999
-1,-1,0,0,0,0,0,0,-1,-1,0,0,1,0,123.93
-1,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,91.32749999999999
-1,-1,0,0,0,0,0,0,-1,-1,0,1,0,0,163.6175
-1,-1,0,0,0,0,0,0,-1,-1,0,1,0,1,124.90500000000002
-1,-1,0,0,0,0,0,0,-1,-1,0,1,1,0,124.00750000000001
-1,-1,0,0,0,0,0,0,-1,-1,0,1,1,1,91.335
-1,-1,0,0,0,0,0,0,-1,-1,1,0,0,0,163.715
-1,-1,0,0,0,0,0,0,-1,-1,1,0,0,1,124.83749999999999
-1,-1,0,0,0,0,0,0,-1,-1,1,0,1,0,123.9775
-1,-1,0,0,0,0,0,0,-1,-1,1,0,1,1,91.32749999999999
-1,-1,0,0,0,0,0,0,-1,-1,1,1,0,0,163.5675
-1,-1,0,0,0,0,0,0,-1,-1,1,1,0,1,124.87
-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,0,123.94999999999999
-1,-1,0,0,0,0,0,0,-1,-1,1,1,1,1,91.32000000000001
-1,-1,0,0,0,0,0,1,-1,-1,0,0,0,0,167.6825
-1,-1,0,0,0,0,0,1,-1,-1,0,0,0,1,124.84250000000002
-1,-1,0,0,0,0,0,1,-1,-1,0,0,1,0,123.95500000000001
-1,-1,0,0,0,0,0,1,-1,-1,0,0,1,1,91.33500000000001
-1,-1,0,0,0,0,0,1,-1,-1,0,1,0,0,167.7025
-1,-1,0,0,0,0,0,1,-1,-1,0,1,0,1,124.88
-1,-1,0,0,0,0,0,1,-1,-1,0,1,1,0,124.0075
-1,-1,0,0,0,0,0,1,-1,-1,0,1,1,1,91.33500000000001
-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,0,167.77499999999998
-1,-1,0,0,0,0,0,1,-1,-1,1,0,0,1,124.8075
-1,-1,0,0,0,0,0,1,-1,-1,1,0,1,0,123.99249999999999
-1,-1,0,0,0,0,0,1,-1,-1,1,0,1,1,91.295
-1,-1,0,0,0,0,0,1,-1,-1,1,1,0,0,167.6875
-1,-1,0,0,0,0,0,1,-1,-1,1,1,0,1,124.8475
